date,GDP,Property.management,Army,Ford...4,Small.busines,Volvo,Finance...11,rental,consumption,Construction...14,Farm...15,Mining,Services,Export,Consumption,Farm...25,Construction...26,Agriculture,Ford...28,Finance...30,Electricity,Food.Service,Audi,Ford...38,unemployment,travel,Small.business,trade,budget,health.policy,online,online.business,loan,real.estate,insurance,whole.sale,utilities
2013-04-01,0.001115173,0.066612831,0.024308243,0.076703697,-0.07281901,-0.027213373,-0.028110951,-0.030540795,0.020593948,0.066469179,0.007514749,0.09974507,0.058076801,0.064419369,0.020593948,0.007514749,0.066469179,0.013222516,0.076703697,-0.028110951,-0.062680353,0.07194748,-0.025419938,0.076703697,0.038961518,0.003953763,0.067991504,0.119798383,-0.03407297,-0.243285922,-0.008370228,0.165720851,0.073181898,0.016025724,-0.045477244,0.242734349,0.168149206
2013-05-01,0.002642206,-0.098636602,-0.087411773,0.425948791,-0.030586275,-0.012644538,-0.012009755,-0.015311275,-0.07284374,-0.044329423,-0.012126526,-0.146792017,-0.006368751,-0.061187811,-0.07284374,-0.012126526,-0.044329423,0.024410908,0.425948791,-0.012009755,0.078279928,0.052090636,-0.004153849,0.425948791,0.002577298,-0.022420102,-0.121163615,-0.287020725,0.066550839,0.14749302,0.01509014,0.060550579,-0.010029365,-0.023212177,0.012574322,-0.355838438,0.195559818
2013-06-01,-0.003937529,0.098352514,-0.027611406,-0.307155162,-0.017136344,-0.0440932,0.02000142,-0.059163084,0.060347939,0.186124342,0.009913611,-0.073554082,-0.044872042,-0.039532148,0.060347939,0.009913611,0.186124342,-0.108214577,-0.307155162,0.02000142,-0.057901711,-0.005521311,0.061440421,-0.307155162,0.000265937,0.024910904,0.036914642,-0.118002889,-0.088261498,0.030652356,0.015646297,-0.090970824,0.04769481,0.023479215,0.023946551,0.295215339,-0.139023171
2013-07-01,0.005422384,-0.138720047,0.038289103,-0.12995631,0.012267191,-0.022591481,-0.035922002,0.036924139,-0.114699844,-0.18669893,-0.036674141,0.001803251,0.041090753,0.0850931,-0.114699844,-0.036674141,-0.18669893,0.04810576,-0.12995631,-0.035922002,-0.152663066,-0.045041599,-0.040656673,-0.12995631,-0.104450717,-0.053684272,-0.055769986,0.10759808,0.029059706,0.028987498,0.001613355,0.099420732,0.015133596,0.011455385,-0.020404355,0.182669441,0.079702758
2013-08-01,0.004718599,0.048320474,-0.085194265,0.025240789,-0.172821398,0.07331974,-0.001928209,0.067533035,0.23348658,-0.00927531,0.04608054,-0.001814908,-0.03335874,-0.069703385,0.23348658,0.04608054,-0.00927531,-0.14235169,0.025240789,-0.001928209,0.106641663,-0.115941913,0.022483446,0.025240789,0.073177133,0.016874616,-0.072730745,-0.011847538,0.041215998,0.016543693,0.001242709,-0.142115716,-0.002340268,-0.011635797,-0.004197781,-0.300579998,-0.094030427
2013-09-01,0.003267402,-0.007845944,0.050896542,-0.083717463,0.083545071,-0.034218153,0.010638286,-0.027468677,-0.15924488,0.003230042,-0.012758801,-0.036017128,0.019650343,0.043580617,-0.15924488,-0.012758801,0.003230042,0.094837147,-0.083717463,0.010638286,0.154276011,-0.031137348,0.014598742,-0.083717463,0.021706364,-0.02691841,-0.088734244,0.060651392,-0.029358022,-0.212048302,0.002329609,-0.029607342,-0.037596507,0.01716751,0.02112448,-0.024669003,-0.027573481
2013-10-01,0.005577829,-0.10695037,0.014457084,0.118182048,0.076113496,-0.043212456,0.076646809,0.038582352,0.078928549,0.021287914,0.014886921,0.050118935,0.032448716,0.024478915,0.078928549,0.014886921,0.021287914,0.107828918,0.118182048,0.076646809,-0.104240423,0.106261407,0.078295486,0.118182048,-0.039834586,0.036574852,0.15544128,0.111753283,0.036449992,0.075786134,0.050868264,0.200504231,0.065211355,-0.057818942,0.010882447,-0.026460629,0.091889542
2013-11-01,0.001496985,0.082844653,-0.027287547,0.965102568,-0.075795127,0.324258807,0.021595125,0.027311756,-0.145917924,-0.015615035,-0.005799218,0.183307421,-0.070172608,0.011973144,-0.145917924,-0.005799218,-0.015615035,-0.099385141,0.965102568,0.021595125,-0.006746979,-0.11557758,-0.044996305,0.965102568,-0.085167758,0.075259774,0.009463553,0.026751217,-0.018538364,-0.220783836,0.013650584,-0.181457813,-0.037725716,0.055024807,-0.012892436,0.017151007,-0.013734667
2013-12-01,-0.004847856,0.059987171,-0.007889856,-0.841754808,-0.099105891,-0.161975883,-0.054877496,-0.011409188,0.205221652,0.020764606,0.010992222,0.111332501,0.006927682,-0.063070842,0.205221652,0.010992222,0.020764606,0.095335562,-0.841754808,-0.054877496,0.085649975,0.027213286,0.004185527,-0.841754808,0.017366993,-0.089705649,-0.113655977,-0.065268088,0.046313543,0.073269812,-0.010977073,0.040465468,-0.018560478,0.05613072,0.004703073,-0.144547118,0.05013212
2014-01-01,0.002806315,-0.003516627,-0.006468397,0.01041744,0.238548359,-0.161093406,0.051880924,0.012237388,-0.105312209,0.038496355,0.077437727,-0.018079164,0.032901908,0.063459716,-0.105312209,0.077437727,0.038496355,-0.023086626,0.01041744,0.051880924,-0.037062121,0.153732621,0.028593333,0.01041744,0.102014817,0.052109192,0.090263897,-0.028788651,-0.028651633,0.194560036,-0.054849917,0.08562187,0.018138496,-0.041978722,0.051539099,0.222918281,-0.076381733
2014-02-01,0.005900511,0.155536709,0.050700634,-0.031157705,0.002968173,0.113371255,0.0290789,-0.000429581,0.079482408,-0.028454785,-0.046216711,-0.11751414,-0.006659655,-0.0176692,0.079482408,-0.046216711,-0.028454785,-0.090004116,-0.031157705,0.0290789,-0.047606195,-0.017106187,-0.019105583,-0.031157705,0.002588504,-0.026194133,0.163194534,-0.447007932,0.236592068,0.018221961,0.067580372,0.091909626,0.019743927,-0.025734783,-0.014215185,0.146091464,0.009484229
2014-03-01,0.001173027,-0.156833788,0.031528798,0.031666632,-0.039999588,-0.012822115,-0.036834785,-0.020624124,-0.034758918,0.025934093,0.029719414,-0.03478889,0.041211847,0.041177136,-0.034758918,0.029719414,0.025934093,0.037859624,0.031666632,-0.036834785,-0.051850251,-0.131030726,0.04262125,0.031666632,-0.001735276,0.003613115,-0.050441462,0.599361019,-0.606453869,0.193513896,0.008064877,0.026744795,0.051409248,0.040316487,-0.066225892,0.07613625,0.014695222
2014-04-01,0.003443963,-0.047044401,-0.064232149,-0.085773137,0.018774278,-0.008980112,0.034877116,0.019751809,0.01021902,-0.023936486,0.01049451,-0.096874555,-0.08445378,-0.128003769,0.01021902,0.01049451,-0.023936486,0.016833045,-0.085773137,0.034877116,0.110032332,0.07635974,0.0205626,-0.085773137,0.010196717,0.034363613,-0.137354464,-0.142850731,0.311082183,-0.100718197,-0.013820608,0.07981904,-0.003506257,-0.021074005,0.083696795,-0.221036156,0.082554749
2014-05-01,0.003637652,-0.02839645,0.035566895,0.164974044,0.010704147,0.034455686,-0.039498558,-0.010766193,0.125021071,0.04663426,0.014166915,-0.02429736,0.064631714,0.152750679,0.125021071,0.014166915,0.04663426,-0.062293973,0.164974044,-0.039498558,-0.125968991,0.09912281,-0.003545436,0.164974044,-0.012716684,0.045312002,0.118392408,0.077138633,0.194016702,-0.218681862,-0.03950541,-0.207297094,0.00221666,0.018888215,-0.015566377,0.245090586,-0.177849206
2014-06-01,0.00280792,0.085130592,0.032299591,-0.137058467,0.058574865,0.024758336,0.03842176,0.021853017,0.082543586,-0.027393601,0.010169067,-0.034902125,0.016503927,0.053848919,0.082543586,0.010169067,-0.027393601,-0.041658742,-0.137058467,0.03842176,0.069474221,-0.074313707,-0.110897779,-0.137058467,0.036364421,-0.06789024,0.027270177,-0.042500198,0.025738325,0.721599416,-0.026530174,-0.022647382,-0.028448775,0.017205178,0.013755051,-0.290962791,0.101530683
2014-07-01,0.000590749,-0.045144642,-0.006713208,0.006090855,0.118528153,-0.00690076,-0.001951304,0.02127317,-0.122023533,0.087371157,-0.031811853,0.075747354,-0.072714714,0.02539475,-0.122023533,-0.031811853,0.087371157,0.16766628,0.006090855,-0.001951304,0.065387524,0.065984969,0.100900788,0.006090855,-0.050449943,0.033378832,0.019363404,-0.037221063,-0.040803514,-0.739298832,0.066297163,-0.044142951,0.04943287,-0.010831401,0.001642995,-0.048871113,-0.045424394
2014-08-01,-0.001563173,0.073633769,0.045298304,-0.074419728,-0.19189166,0.07260558,0.014689389,0.014449926,-0.004279246,-0.11074027,0.060958024,-0.081392472,0.05821333,-0.106216392,-0.004279246,0.060958024,-0.11074027,-0.084271109,-0.074419728,0.014689389,-0.050822308,-0.099522371,0.018628014,-0.074419728,-0.177754854,-0.007419966,-0.021088152,-0.046110425,-0.058786925,-0.044081327,0.00380208,0.183972858,-0.013079939,-0.052804487,-0.029276519,0.152057051,0.043102362
2014-09-01,0.006198417,0.090464758,-0.012902617,0.219383836,0.021719441,-0.091574212,0.002194748,-0.035951861,-0.034175135,0.057284013,-0.018815994,0.05566126,0.059986913,-0.0170581,-0.034175135,-0.018815994,0.057284013,0.079564497,0.219383836,0.002194748,-0.01341021,0.162446708,0.002356663,0.219383836,0.099349626,0.007497417,0.00498768,0.093731796,-0.003348162,0.262230999,-0.054907624,0.091852963,0.052839408,0.037169769,0.01136101,0.002755123,-0.080159458
2014-10-01,0.004123472,0.021275553,0.012659888,-0.133866366,-0.103570524,0.023810905,0.008335002,0.032205374,-0.036905138,-0.035010243,-0.050295005,0.009950329,-0.018020984,0.025076513,-0.036905138,-0.050295005,-0.035010243,-0.1299792,-0.133866366,0.008335002,0.023539343,-0.143203991,-0.086248077,-0.133866366,0.006784108,0.01673541,0.013814782,0.001849512,-0.070732292,-0.105142198,-0.057270347,-0.328294376,-0.073188352,0.027408217,-0.001212331,-0.549985067,0.142623244
2014-11-01,-0.000709675,-0.367613884,-0.043856228,-0.069949373,0.156611336,-0.018768731,0.037689621,-0.041569822,0.076542424,-0.009531867,0.03720341,-0.172747831,-0.010446583,-0.048295256,0.076542424,0.03720341,-0.009531867,0.088792844,-0.069949373,0.037689621,0.044046988,0.127885044,0.074889037,-0.069949373,0.049818018,-0.02784542,-0.04508535,0.021820397,0.028749121,0.13280256,0.041975877,0.207921083,0.075386313,-0.012201806,0.03687747,0.715701476,0.026672768
2014-12-01,0.001902856,0.189878032,-0.073522806,-0.06158084,-0.01459265,0.002235146,0.016795716,0.008723878,-0.178776583,0.007181598,-0.001659754,-0.029870534,-0.029897301,0.066524892,-0.178776583,-0.001659754,0.007181598,-0.016397478,-0.06158084,0.016795716,-0.110629693,-0.08490841,-0.044168116,-0.06158084,-0.021927295,0.043393744,-0.039048059,0.05041768,0.023073729,-0.101602928,-0.003370186,0.046695321,-0.128383152,-0.003688434,-0.0359881,-0.251908505,-0.259857823
2015-01-01,-0.003601423,0.020422351,0.091564421,0.006677238,-0.062057386,0.037612944,-0.024928014,0.013580363,0.157251351,-0.011420969,0.006713206,0.004470113,-0.026526683,-0.039371136,0.157251351,0.006713206,-0.011420969,0.024817681,0.006677238,-0.024928014,0.056570689,-0.022015595,-0.020338668,0.006677238,0.025905382,-0.066768,0.043992788,-0.122428847,0.072738718,0.161843714,-0.015956398,-0.05713393,0.098548568,-0.033053938,0.027070722,0.393611322,0.222682098
2015-02-01,-0.000648095,0.019196542,-0.033951088,0.057639002,0.024272976,-0.009527188,0.018011192,-0.004163136,-0.139116136,0.013439413,-0.004945047,-0.005880716,0.059975526,0.019519153,-0.139116136,-0.004945047,0.013439413,-0.041194666,0.057639002,0.018011192,0.196291542,0.049780974,0.043407226,0.057639002,-0.003286549,0.012017799,-0.141985831,-0.051315876,-0.146300207,-0.041793664,0.010608574,0.041203139,0.079276413,0.0040227,0.005155195,-0.342225764,-0.004345498
2015-03-01,-0.000897463,0.003990959,-0.035493215,0.015943382,-0.039426813,-0.031172042,-0.085290963,0.029399316,0.0507832,0.06435601,-0.041379816,0.018981672,-0.005647959,0.059353275,0.0507832,-0.041379816,0.06435601,0.083288673,0.015943382,-0.085290963,-0.076787877,0.071508476,-0.032894766,0.015943382,0.129806379,0.037276727,0.050260622,0.091776147,-0.102423187,0.084286622,-0.017362,-0.019586117,0.039508815,0.025469517,-0.017356889,0.277375538,0.103306865
2015-04-01,-0.000838176,-0.086653743,0.068816167,-0.060197547,0.145919733,0.036019054,0.067033159,0.015790183,-0.03222794,-0.036039565,0.047460318,0.04060325,-0.038835762,-0.029569006,-0.03222794,0.047460318,-0.036039565,-0.108531165,-0.060197547,0.067033159,-0.104513766,-0.055629848,0.022634589,-0.060197547,-0.116526585,-0.048801455,0.134177581,-0.007612966,0.49096038,-0.255488386,-0.017979028,0.102549613,-0.07594387,-0.015921917,0.023252069,-0.179958457,-0.084863454
2015-05-01,-0.001983337,0.110276969,-0.026737961,0.010168855,-0.078909216,-0.07529107,0.020499792,-0.027046578,0.016975257,-0.042889166,-0.025765621,-0.040618694,-0.020683582,-0.133488879,0.016975257,-0.025765621,-0.042889166,-0.065607082,0.010168855,0.020499792,0.040018953,-0.051879151,0.030386688,0.010168855,-0.046208114,0.016307808,-0.01364593,0.032797637,-0.307508242,-0.33945862,-0.00368044,0.098419477,0.01417448,0.018924679,-0.018626208,-0.04159608,-0.000742589
2015-06-01,0.003778411,-0.064263702,0.034070969,-0.013854566,0.193853241,0.063797421,-0.013391726,-0.005381097,-0.037666637,0.044877988,0.029865789,0.011362287,0.017744631,0.18860535,-0.037666637,0.029865789,0.044877988,0.096511859,-0.013854566,-0.013391726,0.002032342,0.097164552,-9.86E-05,-0.013854566,0.085820974,0.008078312,-0.01770753,-0.015085127,-0.011014981,0.598603827,-0.004510747,-0.063442397,-0.094916931,-0.028922802,0.014577061,0.284852327,-0.021844017
2015-07-01,0.003925907,-0.051123236,-0.061937259,0.013311705,-0.217638783,0.026821771,0.037075776,-0.005288294,0.065784581,-0.03975101,-0.003577797,-0.042950864,-0.026946974,-0.048949999,0.065784581,-0.003577797,-0.03975101,0.016866722,0.013311705,0.037075776,-0.006761717,-0.03016768,0.001130023,0.013311705,-0.050868576,0.010987339,-0.031890019,0.056790332,0.026521238,-0.099609472,-0.023403196,-0.255450264,0.105323214,-0.010433156,0.013189447,-0.043024803,-0.004976721
2015-08-01,0.002195689,0.121813485,0.014070289,-0.035712399,0.137401719,-0.081768612,0.060156715,-0.024759084,-0.062398698,0.026629316,-0.038704047,0.058910109,0.049203613,0.03973356,-0.062398698,-0.038704047,0.026629316,0.077335056,-0.035712399,0.060156715,0.060854776,0.085364848,0.088416035,-0.035712399,0.047041075,-0.038866365,0.004112002,-0.05737742,0.005186836,0.036192584,0.059472541,0.019535374,-0.016380334,0.027094372,-0.008109469,-0.08737573,0.007136972
2015-09-01,-0.00447532,-0.02233111,0.021944051,0.028643536,-0.088599763,0.013080612,-0.08252979,0.016593889,0.041027584,-0.022828824,-0.03262178,-0.087684478,-0.019312136,-0.022533893,0.041027584,-0.03262178,-0.022828824,0.027000005,0.028643536,-0.08252979,-0.09055232,-0.297006823,-0.084704736,0.028643536,0.019795031,-0.016075218,0.088693172,-0.069368824,-0.010217522,-0.120974993,-0.049361053,0.171288062,0.008826191,0.000178086,-0.048343616,0.067804764,0.012654489
2015-10-01,0.000610204,0.047676737,-0.082512961,-0.041031069,-0.027076439,0.044541401,-0.022406713,-0.019841825,-0.03459626,-0.016446419,0.030641478,-0.039464479,-0.034005726,-0.00203584,-0.03459626,0.030641478,-0.016446419,-0.232571239,-0.041031069,-0.022406713,0.086975083,0.139056697,-0.127263612,-0.041031069,-0.004280627,-0.024359689,-0.071368137,0.013903428,0.123672764,0.016553796,0.00021428,-0.071078106,0.060124913,-0.049839504,0.032975547,0.105635484,-0.15204521
2015-11-01,0.002315494,-0.018413132,0.032033039,0.054921101,0.00351658,-0.053769792,-0.021072412,0.019956138,-0.051883827,0.01845579,0.042862953,0.031541,0.011209072,0.004866091,-0.051883827,0.042862953,0.01845579,0.118937083,0.054921101,-0.021072412,0.248291555,0.130761604,0.069760737,0.054921101,0.008783702,0.036949388,0.007365968,-0.032275281,-0.13867025,0.189429342,-0.02007384,0.299303416,-0.036492551,-0.012622931,0.019648272,-0.320758111,0.077779971
2015-12-01,0.001801736,-0.039248847,0.010631641,-0.005301643,-0.089129368,0.0076712,-0.007965928,0.010948793,0.104213491,0.020809704,0.006069887,0.018233252,-0.001528609,-0.004283673,0.104213491,0.006069887,0.020809704,0.045311037,-0.005301643,-0.007965928,-0.167352461,-0.388461345,0.026485724,-0.005301643,0.015593153,0.000361521,0.036866424,0.053266278,0.006043961,-0.026916016,0.051174826,-0.309762324,-0.005128937,0.043978093,0.001162016,0.298976518,-0.017431281
2016-01-01,0.005338494,0.03313026,0.076830985,-0.041945481,0.107043688,0.032205168,0.108357781,-0.016311944,-0.010817099,-0.010101081,0.014876491,-0.054224295,-0.029590189,-0.0385591,-0.010817099,0.014876491,-0.010101081,0.059782255,-0.041945481,0.108357781,0.023274883,0.329931041,0.037523898,-0.041945481,-0.083652813,-0.00226384,-0.02860794,0.067655403,-0.091912157,-0.316208615,-0.100490493,-0.041925491,0.021728035,0.02609562,-0.016341348,-0.229906733,-0.043992703
2016-02-01,-0.002429846,-0.090778301,-0.018990108,0.0178107,0.080616524,-0.023418422,-0.120672702,0.025970658,0.064754807,-0.016188502,0.033760964,0.067613834,-0.014850998,0.013056011,0.064754807,0.033760964,-0.016188502,-0.168667043,0.0178107,-0.120672702,-0.059622246,-0.010722802,-0.03794818,0.0178107,0.135299126,-0.021888808,0.064609528,0.046297552,0.212860392,0.281176077,0.013142864,0.164580931,-0.043716465,0.049901657,-0.05633768,0.395056467,-0.02106484
2016-03-01,-0.003415126,-0.105976823,-0.040808285,0.31510861,-0.024375415,0.072538956,-0.009179541,-0.022821838,0.008856868,-0.012697594,-0.007727714,-0.024186361,0.007801234,-0.083208549,0.008856868,-0.007727714,-0.012697594,0.060189553,0.31510861,-0.009179541,-0.131937405,-0.125912217,-0.031586755,0.31510861,-0.052900251,-0.014001386,-0.07916008,-0.349116653,0.082171924,-0.218779717,-0.021159486,-0.257907372,-0.014296589,-0.051677226,0.070205694,-0.45993854,-0.041802863
2016-04-01,0.001675978,0.151861963,-0.01395141,-0.32710848,-0.035650135,-0.046979763,0.028499149,0.082440528,-0.163666276,-0.012530294,-0.012199869,0.069616704,0.018784267,0.074300633,-0.163666276,-0.012199869,-0.012530294,0.047568085,-0.32710848,0.028499149,0.148006826,0.006708814,0.066125143,-0.32710848,0.007401007,0.024115947,-0.076078891,0.237836345,-0.152370531,0.412177058,-0.014792882,0.046445895,0.006419411,0.02745835,0.005381123,0.29130063,-0.013880365
2016-05-01,-0.007620255,0.024100138,0.134860011,-0.043661774,0.063512371,0.039479679,-0.066904764,-0.045513203,-0.073867137,0.019150354,0.031915847,-0.02136894,-0.004931096,-0.074641807,-0.073867137,0.031915847,0.019150354,0.065583058,-0.043661774,-0.066904764,-0.068173755,0.301555361,0.046868978,-0.043661774,-0.018494102,0.010015101,0.142881789,0.053412018,-0.136567764,-0.311443505,0.011434142,-0.014612579,0.036752771,-0.020520271,-0.003251112,0.037537047,-0.028929236
2016-06-01,0.004776649,-0.152960414,-0.076398975,0.003340605,-0.065460308,0.051286818,0.096155265,-0.002128778,0.076165154,-0.048277104,-0.029540108,0.035283305,0.000936839,0.029117416,0.076165154,-0.029540108,-0.048277104,-0.123141151,0.003340605,0.096155265,0.111432006,-0.297194816,-0.079937084,0.003340605,-0.044388126,-0.018113381,-0.101732915,0.027625232,0.035796934,-0.386686215,-0.031130535,0.017745338,-0.038912441,0.035034082,-0.015428532,-0.170470632,0.110694544
2016-07-01,0.007133884,0.141424133,-0.03598166,0.024243175,0.053042193,-0.130575166,-0.060167082,-0.016581577,-0.004511988,0.036606276,-0.010227997,0.007914849,-0.060065217,-0.03985213,-0.004511988,-0.010227997,0.036606276,-0.099046394,0.024243175,-0.060167082,-0.099710169,0.171659853,-0.06553384,0.024243175,0.027946512,0.024711387,0.044904523,-0.048302219,-0.082293793,0.41441004,-0.020192478,0.030508917,0.026341582,0.000589959,-0.03667998,-0.251741052,-0.100406016
2016-08-01,0.001774054,-0.163587413,-0.099973393,0.041244387,-0.014664612,0.016211819,-0.049814204,-0.041708413,0.003005426,-0.002462667,-0.039905821,-0.076406615,0.019177068,0.013310174,0.003005426,-0.039905821,-0.002462667,0.010660097,0.041244387,-0.049814204,0.130997266,-0.03764186,0.044936378,0.041244387,0.003427692,-0.030652519,-0.074709199,0.029780768,0.031532368,-0.122124977,-0.028433659,0.202289962,0.014470453,0.00757912,0.056363033,0.130046409,0.036119914
2016-09-01,0.004297368,0.056901419,0.131942871,-0.019350954,0.038402403,0.074634147,0.022998863,0.079607559,0.03431885,-0.02763564,0.043580752,0.046792154,0.013546825,0.021196475,0.03431885,0.043580752,-0.02763564,0.072130386,-0.019350954,0.022998863,-0.111941898,-0.01697824,-0.012021844,-0.019350954,-0.140757579,0.0605671,0.086741442,-0.030939658,0.031000688,-0.267795501,0.028475126,-0.144283878,-0.032086432,-0.032870905,-0.024696043,0.203100175,0.177522406
2016-10-01,8.00E-05,0.043160702,0.020507681,0.033811584,0.005213334,-0.085517264,-0.017224259,-0.001204331,0.033587427,-0.007659964,-0.000424397,-0.01839609,-0.010651245,0.006569752,0.033587427,-0.000424397,-0.007659964,-0.036606555,0.033811584,-0.017224259,0.166881706,-0.081514037,0.054176534,0.033811584,0.12564912,-0.035027975,0.0183033,0.004189605,-0.019500397,0.216925722,-0.01602339,-0.089178619,0.024513698,-0.003501072,0.020132638,-0.184240253,-0.306904228
2016-11-01,0.004279714,-0.00218348,-0.071412193,-0.053322514,-0.041147228,0.061063657,0.073484952,-0.053585835,0.025814267,0.036318227,-0.024623399,-0.059628361,0.040740329,0.057067449,0.025814267,-0.024623399,0.036318227,0.284718785,-0.053322514,0.073484952,-0.110481064,0.030821288,0.026268366,-0.053322514,-0.013149849,-0.055917163,0.034768675,-0.072900932,0.001362851,0.110199185,-0.022201054,0.051573859,0.076956186,-0.029280083,-0.020244839,-0.014136598,0.138489858
2016-12-01,0.002225108,0.07757752,0.076526543,0.053025504,0.000664924,0.029295956,-0.082351222,0.024835286,0.006817053,-0.036008032,-0.020413278,0.096020558,0.01496901,0.10827338,0.006817053,-0.020413278,-0.036008032,-0.29524236,0.053025504,-0.082351222,-0.101950696,0.13112713,0.008742153,0.053025504,0.072454565,0.030992387,0.170012486,0.01290238,0.053912834,0.036089764,0.004076261,0.099111987,0.017001611,0.015897783,0.03533137,-0.184154659,0.025400292
2017-01-01,0.005805781,-0.039788727,0.061181299,-0.037611871,-0.030291729,-0.032674603,-0.032763252,0.04299103,0.022454854,0.039370697,0.067381232,-0.075094646,-0.018542334,0.036602864,0.022454854,0.067381232,0.039370697,-0.000390174,-0.037611871,-0.032763252,0.087387503,-0.131686165,-0.005551188,-0.037611871,-0.090645503,0.016184007,-0.188110462,-0.006360639,-0.013168412,-0.361024083,0.026224947,-0.007569602,0.000487534,-0.000507018,-0.032174374,0.308929976,-0.054156782
2017-02-01,0.001959055,-0.035175104,-0.128964044,-0.049319358,-0.023802702,-0.018676241,-0.00162851,-0.026185034,-0.091636224,0.002948214,-0.016266468,0.079298298,0.03172101,-0.075529265,-0.091636224,-0.016266468,0.002948214,0.096344925,-0.049319358,-0.00162851,-0.052110721,0.167316628,0.029061933,-0.049319358,-0.082282181,0.109295991,0.043708264,-0.143069057,0.016045205,0.363679526,-0.013078114,-0.041966214,-0.006979022,0.009514759,-0.004823236,-0.203744459,0.136079325
2017-03-01,0.004181002,0.029272286,0.008981678,-0.038828291,0.034644318,-0.022044307,0.002575008,0.020481005,-0.053715197,-0.002149466,0.01076447,0.078125399,-0.046850612,0.011167644,-0.053715197,0.01076447,-0.002149466,-0.015672574,-0.038828291,0.002575008,0.015743912,0.032796734,0.032444009,-0.038828291,0.076126602,-0.009087265,-0.030784025,0.161767075,0.251966294,-0.240203907,-0.009392146,0.089190584,-0.020584151,0.052822762,-0.01897036,0.167589387,-0.031023516
2017-04-01,0.005276876,-0.019373628,0.086309954,0.087433685,-0.127616546,0.030243313,-0.015503294,0.014065187,0.096769152,-0.012240009,-0.008160854,-0.125099187,-0.009011457,-0.08770029,0.096769152,-0.008160854,-0.012240009,0.000386121,0.087433685,-0.015503294,-0.03220291,-0.173971408,-0.038398694,0.087433685,-0.111058766,-0.10095287,-0.043552153,0.090528251,-0.273367816,0.136258284,0.021208182,-0.13662682,0.012901693,-0.014840121,0.030702752,-0.080837417,0.010384735
2017-05-01,0.003675369,-0.071262212,-0.100604149,-0.051745504,0.137658567,0.071620693,0.082204854,-0.009639576,-0.038734592,0.208823497,-0.026242384,0.214798667,0.043448121,0.024711073,-0.038734592,-0.026242384,0.208823497,0.026086736,-0.051745504,0.082204854,0.005129648,-0.029228462,0.049000551,-0.051745504,0.074250517,0.031649541,0.03346628,-0.144148091,0.008844687,-0.038832246,-0.020716953,0.042105415,0.016039095,0.001860158,0.009385883,-0.121620219,0.189713342
2017-06-01,0.002311777,0.083984311,0.008551286,0.023431472,0.054482536,-0.003763874,-0.031827433,-0.032251044,0.077090072,-0.17956347,-0.005848289,0.127807269,-0.033294281,-0.073930102,0.077090072,-0.005848289,-0.17956347,0.036333209,0.023431472,-0.031827433,0.013259227,0.27329701,-0.06562057,0.023431472,-0.058677369,-0.020921595,-0.024234577,-0.024416165,0.037873924,-0.53552341,-0.060261885,0.092529688,-0.039519634,0.001431858,0.002576944,0.158326964,-0.279822474
2017-07-01,0.001324458,0.008218692,0.011228287,0.010704578,-0.102716828,0.035650014,-0.010528969,0.022568252,0.024949755,-0.022660292,0.073513391,-0.095195106,-0.00882611,0.032193116,0.024949755,0.073513391,-0.022660292,-0.182643803,0.010704578,-0.010528969,-0.047639434,-0.230641956,0.03710237,0.010704578,0.019253772,-0.016786942,-0.074292254,-0.020977095,-0.009588441,0.508367312,0.077875079,-0.037913856,0.038842549,-0.008176571,0.014843406,0.173292147,-0.007771093
2017-08-01,-0.001318687,-0.041352147,0.013627212,0.024318509,0.196060137,-0.024215968,0.005868334,0.039493292,-0.141146727,-0.077746088,-0.06876068,0.120987694,-0.004633106,0.003173663,-0.141146727,-0.06876068,-0.077746088,0.074598462,0.024318509,0.005868334,0.006122182,0.043527651,-0.040395078,0.024318509,0.005775385,0.027652415,0.294434471,0.05002092,-0.066538437,0.225967501,0.000975737,0.001297219,-0.039866799,-0.03113739,-0.016924593,-0.047423012,0.067101178
2017-09-01,0.002236284,-0.079947235,-0.01625821,-0.020765277,0.120758258,0.04669307,0.009355437,-0.036470429,0.101074117,0.079783551,-0.030564998,-0.160946998,-0.031909294,0.028274035,0.101074117,-0.030564998,0.079783551,0.013620841,-0.020765277,0.009355437,0.096008546,0.076579746,-0.002083975,-0.020765277,0.024864389,0.020503388,0.134915255,-0.035035771,-0.009204502,-0.282046652,0.005226429,0.176560056,0.032559258,0.03020536,0.037692483,-0.080228924,-0.05190992
2017-10-01,0.001338224,0.035202759,-0.003489967,0.005451467,0.051084252,0.044895892,0.018147287,-0.003399369,-0.09678378,-0.007306485,0.040787231,0.177245746,0.021707447,-0.026987583,-0.09678378,0.040787231,-0.007306485,-0.076488425,0.005451467,0.018147287,-0.06812091,0.072347621,-0.019952926,0.005451467,-0.060550096,-0.000239593,0.01983135,0.020500028,0.040539463,0.394864093,-0.0064005,0.032211189,0.030325421,-0.010536379,0.005704007,-0.004649997,0.082646802
2017-11-01,0.004992827,-0.019310269,-0.002272656,-0.00556413,-0.245076654,-0.034545961,0.117899101,0.004176087,0.095021328,0.007331591,-0.051154448,0.061311865,-0.012829995,-0.016997908,0.095021328,-0.051154448,0.007331591,0.097954844,-0.00556413,0.117899101,-0.07326693,-0.064538659,-0.007531164,-0.00556413,0.005254583,-0.011673143,-0.459861459,0.086396645,-0.043080381,-0.197908946,0.03571144,-0.030386355,-0.036193744,-0.024976345,-0.026220438,0.175221123,-0.124173802
